row_type,db,K,policy_ids,baseline,query_id,setup_ms,disk_overhead_bytes,cold_ms,cold_peak_rss_kb,hot1_ms,hot1_peak_rss_kb,hot2_ms,hot2_peak_rss_kb,hot3_ms,hot3_peak_rss_kb,hot4_ms,hot4_peak_rss_kb,hot5_ms,hot5_peak_rss_kb,hot_avg_ms,hot_avg_peak_rss_kb,status,error_type,error_msg
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,5,,,241.728,47708,60.827,50532,,,,,,,,,60.827,50532,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,5,,,30.597,17024,30.373,37924,,,,,,,,,30.373,37924,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,6,,,241.646,46004,60.872,60424,,,,,,,,,60.872,60424,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,6,,,30.580,17024,30.410,37428,,,,,,,,,30.410,37428,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,7,,,241.736,47528,60.912,49472,,,,,,,,,60.912,49472,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,7,,,30.596,17024,30.452,37456,,,,,,,,,30.452,37456,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,8,,,241.732,48216,60.885,49988,,,,,,,,,60.885,49988,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,8,,,30.599,17024,30.441,38016,,,,,,,,,30.441,38016,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,9,,,271.875,48344,60.836,61656,,,,,,,,,60.836,61656,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,9,,,30.604,17020,30.381,38456,,,,,,,,,30.381,38456,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,10,,,241.804,47932,60.817,50240,,,,,,,,,60.817,50240,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,10,,,30.581,17020,30.379,37960,,,,,,,,,30.379,37960,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,11,,,31.095,24344,30.779,30000,,,,,,,,,30.779,30000,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,11,,,30.536,17020,30.387,22740,,,,,,,,,30.387,22740,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,12,,,241.764,47136,60.879,60600,,,,,,,,,60.879,60600,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,12,,,30.552,17020,30.426,36256,,,,,,,,,30.426,36256,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,13,,,31.055,24344,30.731,40812,,,,,,,,,30.731,40812,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,13,,,30.546,17020,30.367,22952,,,,,,,,,30.367,22952,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,14,,,271.891,52328,60.831,60008,,,,,,,,,60.831,60008,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,14,,,30.589,17020,30.369,37480,,,,,,,,,30.369,37480,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,15,,,271.898,53852,60.955,61532,,,,,,,,,60.955,61532,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,15,,,30.574,17020,30.442,36680,,,,,,,,,30.442,36680,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,16,,,31.074,24344,30.750,29492,,,,,,,,,30.750,29492,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,16,,,30.530,17020,30.382,22168,,,,,,,,,30.382,22168,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,17,,,241.763,46572,60.872,60460,,,,,,,,,60.872,60460,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,17,,,30.575,17020,30.438,37896,,,,,,,,,30.438,37896,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,18,,,271.848,48536,60.873,61620,,,,,,,,,60.873,61620,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,18,,,30.590,17020,30.443,38056,,,,,,,,,30.443,38056,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,19,,,271.896,52972,60.859,60140,,,,,,,,,60.859,60140,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,19,,,30.589,17020,30.429,35188,,,,,,,,,30.429,35188,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,21,,,271.914,47720,60.834,60520,,,,,,,,,60.834,60520,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,21,,,60.688,42708,30.341,38124,,,,,,,,,30.341,38124,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,22,,,31.048,24344,30.708,40788,,,,,,,,,30.708,40788,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,22,,,30.529,17020,30.389,23132,,,,,,,,,30.389,23132,ok,,
